latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,14.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),wind_speed_10m (km/h),cloud_cover (%),shortwave_radiation (W/m²),precipitation (mm)
2024-04-21T15:00,14.3,10.8,26.0,100,267.0,0.00
2024-04-21T16:00,15.4,10.9,24.0,100,400.0,0.00
2024-04-21T17:00,15.9,10.8,23.2,100,316.0,0.00
2024-04-21T18:00,17.6,11.0,23.3,86,429.0,0.00
2024-04-21T19:00,19.4,11.2,23.3,90,638.0,0.00
2024-04-21T20:00,21.0,10.6,20.6,0,703.0,0.00
2024-04-21T21:00,20.8,10.1,23.0,0,799.0,0.00
2024-04-21T22:00,21.1,9.5,31.5,15,641.0,0.00
2024-04-21T23:00,21.1,9.5,23.4,32,423.0,0.00
2024-04-22T00:00,19.6,9.8,19.0,60,217.0,0.00
2024-04-22T01:00,17.7,9.0,13.7,25,39.0,0.00
2024-04-22T02:00,16.5,9.0,10.5,12,0.0,0.00
2024-04-22T03:00,15.5,9.3,10.0,97,0.0,0.00
2024-04-22T04:00,15.1,9.3,11.2,0,0.0,0.00
2024-04-22T05:00,14.5,8.9,10.4,0,0.0,0.00
2024-04-22T06:00,14.0,8.7,11.1,36,0.0,0.00
2024-04-22T07:00,13.7,8.3,13.0,99,0.0,0.00
2024-04-22T08:00,13.2,8.2,11.2,41,0.0,0.00
2024-04-22T09:00,12.5,8.4,9.3,97,0.0,0.00
2024-04-22T10:00,12.0,8.5,8.8,100,0.0,0.00
2024-04-22T11:00,11.8,8.5,8.4,97,0.0,0.00
2024-04-22T12:00,11.5,8.6,8.0,98,1.0,0.00
2024-04-22T13:00,13.4,10.0,8.6,98,79.0,0.00
2024-04-22T14:00,15.3,10.1,9.7,18,286.0,0.00
2024-04-22T15:00,17.0,9.5,11.2,9,519.0,0.00
2024-04-22T16:00,18.2,7.6,15.1,24,716.0,0.00
2024-04-22T17:00,19.1,7.0,17.3,15,865.0,0.00
2024-04-22T18:00,19.7,7.8,15.5,13,958.0,0.00
2024-04-22T19:00,20.3,8.7,14.0,47,976.0,0.00
2024-04-22T20:00,20.6,8.5,13.0,1,932.0,0.00
2024-04-22T21:00,20.6,8.7,11.9,0,820.0,0.00
2024-04-22T22:00,20.4,8.8,12.0,0,652.0,0.00
2024-04-22T23:00,19.7,8.7,13.2,0,445.0,0.00
2024-04-23T00:00,18.5,8.7,12.8,0,223.0,0.00
2024-04-23T01:00,16.9,8.5,11.3,0,41.0,0.00
2024-04-23T02:00,15.9,8.1,12.1,0,0.0,0.00
2024-04-23T03:00,15.2,7.8,11.2,0,0.0,0.00
2024-04-23T04:00,14.7,8.1,10.0,0,0.0,0.00
2024-04-23T05:00,14.0,8.5,8.4,0,0.0,0.00
2024-04-23T06:00,13.6,8.8,7.9,0,0.0,0.00
2024-04-23T07:00,13.3,9.0,7.6,0,0.0,0.00
2024-04-23T08:00,12.8,9.3,7.3,0,0.0,0.00
2024-04-23T09:00,12.3,9.6,9.0,0,0.0,0.00
2024-04-23T10:00,12.5,9.8,8.6,0,0.0,0.00
2024-04-23T11:00,12.5,10.0,9.0,0,0.0,0.00
2024-04-23T12:00,12.5,10.5,8.9,0,1.0,0.00
2024-04-23T13:00,15.8,12.6,8.0,3,90.0,0.00
2024-04-23T14:00,18.8,14.6,6.1,9,288.0,0.00
2024-04-23T15:00,21.1,15.1,11.2,0,497.0,0.00
2024-04-23T16:00,22.9,15.4,14.2,14,695.0,0.00
2024-04-23T17:00,25.1,15.2,12.6,99,803.0,0.00
2024-04-23T18:00,25.7,15.3,13.3,100,532.0,0.00
2024-04-23T19:00,24.9,15.8,13.4,98,321.0,0.00
2024-04-23T20:00,25.2,16.3,17.0,100,431.0,0.00
2024-04-23T21:00,24.7,16.0,18.9,100,308.0,0.00
2024-04-23T22:00,24.3,15.9,19.2,100,266.0,0.00
2024-04-23T23:00,23.9,16.2,19.8,100,169.0,0.00
2024-04-24T00:00,22.9,16.2,17.7,100,63.0,0.00
2024-04-24T01:00,21.4,16.8,14.5,100,8.0,0.00
2024-04-24T02:00,21.2,16.7,12.6,31,0.0,0.00
2024-04-24T03:00,19.7,16.8,7.9,76,0.0,0.00
2024-04-24T04:00,19.8,17.0,10.1,14,0.0,0.00
2024-04-24T05:00,18.9,17.3,9.5,12,0.0,0.00
2024-04-24T06:00,18.6,17.4,8.4,100,0.0,0.00
2024-04-24T07:00,19.4,17.8,7.1,100,0.0,0.00
2024-04-24T08:00,19.2,18.0,4.6,100,0.0,0.00
2024-04-24T09:00,19.4,18.1,4.8,100,0.0,0.00
2024-04-24T10:00,19.7,18.2,6.4,100,0.0,0.00
2024-04-24T11:00,19.8,18.4,7.3,100,0.0,0.00
2024-04-24T12:00,19.9,18.5,7.7,100,0.0,0.00
2024-04-24T13:00,20.9,19.3,9.4,100,40.0,0.00
2024-04-24T14:00,22.0,19.6,8.8,100,101.0,0.00
2024-04-24T15:00,23.3,19.5,10.5,62,236.0,0.10
2024-04-24T16:00,25.0,19.2,11.2,100,544.0,0.00
2024-04-24T17:00,25.6,18.9,11.7,100,421.0,0.00
2024-04-24T18:00,26.1,19.3,13.7,74,548.0,0.00
2024-04-24T19:00,26.2,19.3,15.5,62,546.0,0.00
2024-04-24T20:00,26.9,19.3,15.5,26,745.0,0.00
2024-04-24T21:00,27.1,19.2,17.3,8,739.0,0.00
2024-04-24T22:00,26.3,18.8,18.7,5,624.0,0.00
2024-04-24T23:00,25.1,18.7,18.1,4,428.0,0.00
2024-04-25T00:00,23.8,18.7,17.8,0,212.0,0.00
2024-04-25T01:00,22.6,18.8,13.3,10,39.0,0.00
2024-04-25T02:00,21.5,19.1,14.5,0,0.0,0.00
2024-04-25T03:00,20.5,19.3,14.3,38,0.0,0.00
2024-04-25T04:00,20.2,19.1,14.8,25,0.0,0.00
2024-04-25T05:00,19.9,18.8,13.6,69,0.0,0.00
2024-04-25T06:00,19.6,18.4,11.9,16,0.0,0.00
2024-04-25T07:00,19.4,18.2,10.7,52,0.0,0.00
2024-04-25T08:00,19.5,18.6,11.9,91,0.0,0.00
2024-04-25T09:00,19.7,19.1,11.2,100,0.0,0.00
2024-04-25T10:00,20.5,19.6,10.8,100,0.0,0.00
2024-04-25T11:00,21.3,20.1,11.2,100,0.0,0.00
2024-04-25T12:00,21.7,20.4,11.7,100,1.0,0.00
2024-04-25T13:00,22.6,20.8,14.3,100,35.0,0.10
2024-04-25T14:00,23.2,21.2,19.4,71,83.0,0.00
2024-04-25T15:00,24.9,21.1,22.3,99,379.0,0.10
2024-04-25T16:00,26.0,21.2,22.9,73,513.0,0.10
2024-04-25T17:00,26.4,21.3,23.2,49,554.0,0.10
2024-04-25T18:00,27.1,20.9,26.3,78,659.0,0.10
2024-04-25T19:00,27.7,20.9,28.4,98,727.0,0.10
2024-04-25T20:00,28.0,21.2,29.7,100,626.0,0.20
2024-04-25T21:00,27.3,21.2,29.8,98,498.0,0.00
2024-04-25T22:00,27.1,20.7,28.5,100,528.0,0.00
2024-04-25T23:00,25.7,20.6,27.3,96,289.0,0.00
2024-04-26T00:00,24.7,20.5,27.7,97,156.0,0.00
2024-04-26T01:00,23.9,20.9,20.7,100,16.0,0.00
2024-04-26T02:00,22.9,21.1,20.2,100,0.0,0.00
2024-04-26T03:00,22.4,21.1,19.5,100,0.0,0.00
2024-04-26T04:00,22.3,21.1,21.1,100,0.0,0.00
2024-04-26T05:00,22.2,21.0,23.0,100,0.0,0.00
2024-04-26T06:00,22.4,21.0,24.3,100,0.0,0.00
2024-04-26T07:00,22.5,21.0,24.1,100,0.0,0.00
2024-04-26T08:00,22.5,21.0,23.0,100,0.0,0.00
2024-04-26T09:00,22.4,20.9,24.3,100,0.0,0.00
2024-04-26T10:00,22.2,20.8,24.5,100,0.0,0.00
2024-04-26T11:00,21.9,20.5,22.5,100,0.0,0.00
2024-04-26T12:00,21.9,20.5,24.1,100,2.0,0.00
2024-04-26T13:00,23.3,20.8,26.0,100,71.0,0.00
2024-04-26T14:00,24.3,21.0,29.2,100,185.0,0.00
2024-04-26T15:00,25.4,20.3,36.5,100,276.0,0.00
2024-04-26T16:00,26.4,20.0,34.2,100,387.0,0.00
2024-04-26T17:00,27.0,19.9,33.3,100,463.0,0.00
2024-04-26T18:00,27.5,19.8,33.7,100,536.0,0.00
2024-04-26T19:00,26.7,20.3,32.6,100,410.0,0.00
2024-04-26T20:00,26.5,21.0,33.7,59,488.0,0.00
2024-04-26T21:00,27.6,20.7,34.1,57,677.0,0.00
2024-04-26T22:00,27.0,20.6,28.1,72,446.0,0.10
2024-04-26T23:00,27.0,21.0,28.0,100,335.0,0.00
2024-04-27T00:00,26.0,21.4,18.9,100,136.0,0.10
2024-04-27T01:00,22.8,21.9,11.6,100,14.0,1.50
2024-04-27T02:00,23.3,22.0,23.2,100,0.0,1.30
2024-04-27T03:00,20.4,20.0,18.4,100,0.0,0.60
2024-04-27T04:00,23.3,22.3,21.8,100,0.0,0.20
2024-04-27T05:00,23.3,22.2,21.9,100,0.0,0.10
2024-04-27T06:00,23.3,22.1,24.5,100,0.0,0.00
2024-04-27T07:00,23.3,22.0,25.5,100,0.0,0.00
2024-04-27T08:00,23.0,21.9,25.1,100,0.0,0.00
2024-04-27T09:00,22.9,21.7,24.4,100,0.0,0.00
2024-04-27T10:00,22.8,21.6,23.5,96,0.0,0.00
2024-04-27T11:00,22.6,21.5,23.5,99,0.0,0.00
2024-04-27T12:00,22.7,21.5,25.0,100,2.0,0.00
2024-04-27T13:00,23.9,22.0,23.8,42,68.0,0.10
2024-04-27T14:00,25.4,21.8,28.6,54,255.0,0.00
2024-04-27T15:00,26.5,21.4,34.1,53,427.0,0.00
2024-04-27T16:00,27.5,20.8,34.0,55,595.0,0.00
2024-04-27T17:00,28.2,20.9,35.6,78,741.0,0.00
2024-04-27T18:00,27.9,21.3,35.4,56,588.0,0.10
2024-04-27T19:00,27.9,21.7,38.2,57,694.0,0.40
2024-04-27T20:00,28.2,21.4,37.9,47,653.0,0.10
2024-04-27T21:00,28.0,21.3,39.0,37,599.0,0.00
2024-04-27T22:00,27.3,21.3,39.5,65,522.0,0.00
2024-04-27T23:00,26.5,21.2,38.4,57,336.0,0.00
2024-04-28T00:00,25.5,21.3,34.1,45,175.0,0.00
2024-04-28T01:00,24.6,22.4,25.2,100,5.0,0.10
2024-04-28T02:00,24.0,22.0,26.5,100,0.0,0.10
2024-04-28T03:00,23.7,21.7,27.2,100,0.0,0.00
2024-04-28T04:00,23.4,21.3,28.9,98,0.0,0.00
2024-04-28T05:00,23.2,21.0,29.4,99,0.0,0.00
2024-04-28T06:00,23.0,20.7,28.9,80,0.0,0.00
2024-04-28T07:00,22.9,20.5,27.8,10,0.0,0.00
2024-04-28T08:00,22.6,20.3,28.6,7,0.0,0.00
2024-04-28T09:00,22.5,20.1,29.5,4,0.0,0.00
2024-04-28T10:00,22.4,19.9,29.8,1,0.0,0.00
2024-04-28T11:00,22.4,19.8,27.8,1,0.0,0.00
2024-04-28T12:00,22.4,19.7,25.5,1,3.0,0.00
2024-04-28T13:00,23.6,20.6,27.6,100,91.0,0.00
2024-04-28T14:00,25.1,20.7,29.2,94,274.0,0.10
2024-04-28T15:00,26.2,20.1,26.2,100,430.0,0.00
2024-04-28T16:00,26.8,20.3,24.5,100,450.0,0.10
2024-04-28T17:00,27.9,20.3,26.6,100,659.0,0.10
2024-04-28T18:00,27.9,20.5,28.0,100,607.0,0.50
2024-04-28T19:00,26.7,21.6,28.0,100,460.0,0.30
2024-04-28T20:00,27.3,21.7,31.9,100,489.0,0.10
2024-04-28T21:00,27.5,21.6,30.9,100,507.0,0.10
2024-04-28T22:00,26.6,21.7,33.2,99,344.0,0.10
2024-04-28T23:00,24.6,21.2,24.4,100,167.0,4.80
2024-04-29T00:00,22.6,21.5,9.9,100,18.0,5.30
2024-04-29T01:00,22.0,19.9,24.8,100,16.0,0.20
2024-04-29T02:00,20.6,18.5,16.2,100,0.0,8.20
2024-04-29T03:00,20.7,18.7,12.7,100,0.0,22.40
2024-04-29T04:00,20.5,18.9,15.5,100,0.0,6.70
2024-04-29T05:00,19.9,18.6,19.8,98,0.0,7.30
2024-04-29T06:00,19.9,18.5,24.3,98,0.0,0.20
2024-04-29T07:00,20.3,18.9,20.2,100,0.0,0.10
2024-04-29T08:00,20.1,18.9,10.1,97,0.0,1.20
2024-04-29T09:00,19.9,18.9,9.4,54,0.0,0.00
2024-04-29T10:00,20.2,18.9,15.0,27,0.0,0.50
2024-04-29T11:00,20.4,19.5,13.1,12,0.0,0.00
2024-04-29T12:00,20.2,19.6,9.7,12,3.0,0.00
2024-04-29T13:00,20.3,18.2,10.8,74,34.0,0.30
2024-04-29T14:00,21.8,19.3,1.1,43,197.0,0.00
2024-04-29T15:00,23.3,20.4,6.5,8,385.0,0.00
2024-04-29T16:00,25.8,21.3,11.2,51,676.0,0.00
2024-04-29T17:00,26.7,21.2,6.1,97,705.0,0.00
2024-04-29T18:00,27.7,21.0,5.3,38,780.0,0.00
2024-04-29T19:00,28.4,20.5,4.2,4,865.0,0.00
2024-04-29T20:00,28.9,20.2,6.4,3,897.0,0.00
2024-04-29T21:00,29.5,19.6,8.3,2,793.0,0.00
2024-04-29T22:00,27.1,22.3,18.4,17,635.0,0.00
2024-04-29T23:00,26.2,21.5,14.6,27,435.0,0.00
2024-04-30T00:00,25.6,21.4,12.5,9,220.0,0.00
2024-04-30T01:00,22.7,20.0,10.6,6,46.0,0.00
2024-04-30T02:00,21.5,20.1,15.1,3,0.0,0.00
2024-04-30T03:00,20.7,19.8,13.9,3,0.0,0.00
2024-04-30T04:00,20.0,19.5,7.2,11,0.0,0.00
2024-04-30T05:00,19.5,19.2,8.3,7,0.0,0.00
2024-04-30T06:00,19.4,19.0,8.3,0,0.0,0.00
2024-04-30T07:00,18.4,18.2,7.7,0,0.0,0.00
2024-04-30T08:00,17.8,17.8,6.4,2,0.0,0.00
2024-04-30T09:00,17.8,17.8,6.5,90,0.0,0.00
2024-04-30T10:00,18.3,18.3,6.5,96,0.0,0.00
2024-04-30T11:00,18.6,18.6,6.9,70,0.0,0.00
2024-04-30T12:00,18.9,18.7,7.2,11,3.0,0.00
2024-04-30T13:00,20.1,20.0,11.9,100,51.0,0.00
2024-04-30T14:00,22.1,20.4,11.2,96,163.0,0.00
2024-04-30T15:00,24.1,20.0,11.5,58,276.0,0.00
2024-04-30T16:00,25.9,20.2,7.9,57,636.0,0.00
2024-04-30T17:00,27.4,20.2,6.9,100,699.0,0.00
2024-04-30T18:00,27.9,20.8,8.9,77,773.0,0.00
2024-04-30T19:00,28.3,21.2,10.5,44,772.0,0.00
2024-04-30T20:00,28.1,21.1,15.0,59,661.0,0.00
2024-04-30T21:00,27.3,21.6,18.7,52,635.0,0.20
2024-04-30T22:00,26.7,21.5,17.8,53,493.0,0.00
2024-04-30T23:00,25.8,20.8,15.1,37,336.0,0.00
2024-05-01T00:00,25.0,20.9,12.6,11,189.0,0.00
2024-05-01T01:00,23.6,20.5,7.9,38,43.0,0.00
2024-05-01T02:00,22.6,20.4,10.9,58,0.0,0.00
2024-05-01T03:00,22.1,20.5,11.7,2,0.0,0.00
2024-05-01T04:00,21.5,20.6,10.8,4,0.0,0.00
2024-05-01T05:00,21.1,20.5,9.9,6,0.0,0.00
2024-05-01T06:00,20.9,20.3,11.2,0,0.0,0.00
2024-05-01T07:00,21.0,20.3,12.1,2,0.0,0.00
2024-05-01T08:00,20.8,20.2,8.5,0,0.0,0.00
2024-05-01T09:00,20.4,20.0,7.1,0,0.0,0.00
2024-05-01T10:00,20.5,20.2,7.4,17,0.0,0.00
2024-05-01T11:00,20.9,20.5,9.0,100,0.0,0.00
2024-05-01T12:00,22.0,21.2,11.9,100,2.0,0.00
2024-05-01T13:00,23.4,21.5,17.1,61,85.0,0.00
2024-05-01T14:00,24.9,21.6,19.4,100,222.0,0.10
2024-05-01T15:00,23.5,21.4,19.5,100,148.0,0.60
2024-05-01T16:00,25.3,22.3,18.4,100,423.0,0.20
2024-05-01T17:00,25.2,21.7,16.3,100,311.0,0.20
2024-05-01T18:00,23.7,21.6,18.7,99,247.0,2.30
2024-05-01T19:00,25.9,22.0,27.1,100,539.0,0.10
2024-05-01T20:00,24.8,21.8,24.7,100,185.0,0.80
2024-05-01T21:00,24.5,21.9,20.8,100,169.0,1.50
2024-05-01T22:00,24.8,22.1,20.9,100,240.0,0.00
2024-05-01T23:00,24.1,22.1,21.2,100,103.0,0.50
2024-05-02T00:00,23.4,21.8,16.1,100,56.0,0.50
2024-05-02T01:00,23.9,23.1,13.0,100,6.0,0.70
2024-05-02T02:00,23.5,22.8,23.1,100,0.0,0.60
2024-05-02T03:00,22.7,21.5,16.0,100,0.0,0.10
2024-05-02T04:00,22.7,22.0,16.1,100,0.0,0.00
2024-05-02T05:00,23.7,23.2,23.1,100,0.0,0.00
2024-05-02T06:00,23.9,23.2,23.7,100,0.0,0.00
2024-05-02T07:00,23.7,23.0,17.3,100,0.0,0.80
2024-05-02T08:00,23.5,22.9,10.8,100,0.0,8.40
2024-05-02T09:00,23.6,22.8,18.4,100,0.0,0.10
2024-05-02T10:00,23.4,22.3,17.0,100,0.0,1.30
2024-05-02T11:00,23.2,22.4,18.8,100,0.0,0.60
2024-05-02T12:00,23.3,22.5,23.4,100,1.0,1.00
2024-05-02T13:00,24.2,22.5,17.0,100,24.0,1.10
2024-05-02T14:00,23.6,22.1,7.6,100,35.0,2.30
2024-05-02T15:00,22.9,21.5,9.2,100,45.0,3.00
2024-05-02T16:00,23.2,21.3,8.9,100,130.0,6.00
2024-05-02T17:00,22.9,21.8,12.0,100,76.0,9.50
2024-05-02T18:00,23.0,22.0,16.9,100,107.0,6.10
2024-05-02T19:00,23.4,21.2,30.1,100,164.0,2.00
2024-05-02T20:00,22.7,21.3,38.5,100,65.0,4.40
2024-05-02T21:00,23.0,21.4,25.4,100,83.0,2.70
2024-05-02T22:00,24.8,22.6,18.3,100,402.0,0.20
2024-05-02T23:00,25.2,22.4,18.5,100,361.0,0.00
2024-05-03T00:00,24.9,22.2,18.7,100,194.0,0.00
2024-05-03T01:00,23.8,21.3,20.0,8,40.0,0.10
2024-05-03T02:00,23.3,21.2,15.8,26,0.0,0.00
2024-05-03T03:00,23.0,21.3,11.5,36,0.0,0.00
2024-05-03T04:00,22.7,21.6,7.6,26,0.0,0.00
2024-05-03T05:00,22.8,21.8,10.3,100,0.0,0.00
2024-05-03T06:00,23.6,22.4,13.9,19,0.0,0.00
2024-05-03T07:00,23.1,22.3,9.9,52,0.0,0.00
2024-05-03T08:00,23.0,22.3,11.2,100,0.0,0.00
2024-05-03T09:00,23.0,22.3,10.6,81,0.0,0.20
2024-05-03T10:00,21.2,21.0,15.1,100,0.0,5.80
2024-05-03T11:00,20.7,20.4,11.6,100,0.0,7.20
2024-05-03T12:00,21.4,20.7,17.1,100,1.0,0.00
2024-05-03T13:00,21.9,21.3,12.4,100,25.0,4.50
2024-05-03T14:00,22.2,21.4,14.6,100,36.0,2.70
2024-05-03T15:00,23.1,21.1,19.5,67,124.0,0.80
2024-05-03T16:00,25.1,21.7,27.1,88,517.0,0.10
2024-05-03T17:00,24.8,20.8,33.8,78,586.0,0.10
2024-05-03T18:00,25.8,20.4,31.9,97,759.0,0.00
2024-05-03T19:00,26.5,20.3,30.8,92,688.0,0.00
2024-05-03T20:00,25.6,19.5,27.9,74,705.0,0.10
2024-05-03T21:00,25.4,19.4,25.8,53,525.0,0.00
2024-05-03T22:00,25.5,18.9,29.8,31,516.0,0.00
2024-05-03T23:00,25.1,19.3,26.2,30,394.0,0.00
2024-05-04T00:00,24.2,18.9,23.2,52,212.0,0.00
2024-05-04T01:00,23.8,20.6,14.8,68,41.0,0.00
2024-05-04T02:00,23.2,20.4,11.9,71,0.0,0.00
2024-05-04T03:00,22.9,20.3,11.2,17,0.0,0.00
2024-05-04T04:00,22.5,20.0,9.7,100,0.0,0.00
2024-05-04T05:00,22.2,20.1,5.8,100,0.0,0.00
2024-05-04T06:00,22.1,20.4,6.6,33,0.0,0.00
2024-05-04T07:00,21.4,20.6,9.0,23,0.0,0.00
2024-05-04T08:00,21.1,20.4,11.0,68,0.0,0.00
2024-05-04T09:00,20.9,20.2,13.0,99,0.0,0.00
2024-05-04T10:00,21.0,20.6,12.0,59,0.0,0.00
2024-05-04T11:00,21.7,21.1,14.2,41,0.0,0.00
2024-05-04T12:00,22.3,21.5,14.8,81,4.0,0.00
2024-05-04T13:00,23.6,21.5,16.6,18,109.0,0.00
2024-05-04T14:00,25.0,21.5,22.5,45,294.0,0.00
2024-05-04T15:00,26.5,21.3,22.4,66,449.0,0.10
2024-05-04T16:00,27.5,21.2,18.4,97,501.0,0.00
2024-05-04T17:00,26.2,22.5,22.9,68,406.0,0.60
2024-05-04T18:00,27.3,22.7,25.7,31,729.0,0.10
2024-05-04T19:00,27.9,22.0,26.6,39,845.0,0.10
2024-05-04T20:00,27.9,21.8,27.0,50,781.0,0.10
2024-05-04T21:00,27.2,22.0,27.4,61,611.0,0.10
2024-05-04T22:00,26.7,22.1,26.3,81,504.0,0.00
2024-05-04T23:00,26.1,21.8,27.9,98,331.0,0.00
2024-05-05T00:00,25.1,21.9,25.7,98,116.0,0.00
2024-05-05T01:00,23.7,23.0,17.6,99,19.0,0.50
2024-05-05T02:00,23.6,22.5,16.9,100,0.0,0.60
2024-05-05T03:00,23.7,23.0,17.1,99,0.0,0.20
2024-05-05T04:00,23.8,23.1,19.6,100,0.0,0.00
2024-05-05T05:00,23.6,23.0,17.9,100,0.0,0.00
2024-05-05T06:00,23.6,22.9,19.9,100,0.0,0.00
2024-05-05T07:00,23.3,22.6,18.0,100,0.0,0.00
2024-05-05T08:00,23.2,22.4,17.7,100,0.0,0.00
2024-05-05T09:00,23.1,22.2,17.8,100,0.0,0.00
2024-05-05T10:00,23.1,22.1,16.3,100,0.0,0.00
2024-05-05T11:00,23.0,22.1,16.9,100,0.0,0.10
2024-05-05T12:00,22.9,21.8,16.8,100,3.0,0.50
2024-05-05T13:00,21.7,20.8,10.4,97,16.0,0.40
2024-05-05T14:00,22.3,20.7,7.9,99,144.0,0.50
2024-05-05T15:00,22.2,21.1,11.3,100,100.0,4.60
2024-05-05T16:00,22.3,21.0,23.1,100,130.0,0.10
2024-05-05T17:00,23.4,21.5,27.0,96,419.0,0.20
2024-05-05T18:00,25.9,21.7,26.4,100,718.0,0.20
2024-05-05T19:00,23.2,21.5,28.1,100,118.0,0.50
2024-05-05T20:00,25.2,21.6,22.0,99,477.0,0.40
2024-05-05T21:00,26.0,21.2,14.6,95,464.0,0.00
2024-05-05T22:00,26.4,21.1,14.9,56,510.0,0.10
2024-05-05T23:00,26.2,20.2,14.0,93,413.0,0.00
2024-05-06T00:00,25.3,20.1,6.5,39,205.0,0.00
2024-05-06T01:00,23.9,22.2,5.1,88,38.0,0.00
2024-05-06T02:00,23.5,22.2,10.2,71,0.0,0.10
2024-05-06T03:00,23.0,22.2,9.9,100,0.0,0.20
2024-05-06T04:00,23.1,22.3,11.0,14,0.0,0.00
2024-05-06T05:00,22.6,22.0,7.5,100,0.0,0.00
2024-05-06T06:00,22.8,22.2,10.1,100,0.0,0.00
2024-05-06T07:00,23.1,22.2,13.0,100,0.0,0.00
2024-05-06T08:00,23.1,22.2,13.1,100,0.0,0.00
2024-05-06T09:00,23.0,22.2,13.2,100,0.0,0.00
2024-05-06T10:00,23.0,22.3,14.1,100,0.0,0.10
2024-05-06T11:00,23.1,22.2,14.3,34,0.0,0.10
2024-05-06T12:00,22.7,22.0,11.7,100,5.0,0.00
2024-05-06T13:00,24.4,22.8,12.5,95,59.0,0.10
2024-05-06T14:00,25.1,23.1,17.7,52,183.0,0.10
2024-05-06T15:00,26.6,22.9,21.5,67,385.0,0.20
